"","errorrate","iterations","density","l","c","m","gamma","erasures","maxiterations","tests","efficiency","fsum","fcorrupt","pcons","pdes","degree","activities","alphabetsize","winners","poolsize","efficacy","refficacy","retrievedproportion","eta","aeta","peta","paeta"
"779",0.027,1,0.5191285269601,256,8,12000,1,1,1,1000,0.702366947999056,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.683403040403081,0.78103204617495,11676,0.683403040403081,0.763262375875262,0.78103204617495,0.872299858143156
"780",0.037,1.111,0.519568307059152,256,8,12000,1,1,4,1000,0.702366947999056,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.676379370923091,0.773004995340675,11556,0.676379370923091,0.755417952690521,0.773004995340675,0.863334803074881
"781",0.228,1,0.519544873918806,256,8,12000,1,2,1,1000,0.702366947999056,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.542227283855271,0.722969711807028,9264,0.542227283855271,0.605589469861975,0.722969711807028,0.807452626482634
"782",0.074,1.376,0.519405364990234,256,8,12000,1,2,4,1000,0.702366947999056,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.650391793847126,0.867189058462834,11112,0.650391793847126,0.726393586906981,0.867189058462834,0.968524782542641
"783",0.72,1,0.519347054617746,256,8,12000,1,3,1,1000,0.702366947999056,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.196662745439736,0.314660392703577,3360,0.196662745439736,0.219643849172737,0.314660392703577,0.35143015867638
"784",0.116,2.055,0.519088200160435,256,8,12000,1,3,4,1000,0.702366947999056,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.620892382031165,0.993427811249865,10608,0.620892382031165,0.69344700953107,0.993427811249865,1.10951521524971
"785",1,1,0.548106602260045,256,8,13000,1,7,1,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"786",1,4,0.547588348388672,256,8,13000,1,7,4,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"787",0.069,1,0.547771998814174,256,8,13000,1,1,1,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.7076339547645,0.808724519730857,12103,0.7076339547645,0.791175448374297,0.808724519730857,0.904200512427768
"788",0.086,1.258,0.547502245221819,256,8,13000,1,1,4,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.694712604355266,0.793957262120304,11882,0.694712604355266,0.776728635675733,0.793957262120304,0.887689869343695
"789",0.382,1,0.547530582972935,256,8,13000,1,2,1,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.469729091347434,0.626305455129912,8034,0.469729091347434,0.525184132218384,0.626305455129912,0.700245509624512
"790",0.144,1.653,0.547364371163504,256,8,13000,1,2,4,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.650627997076704,0.867503996102273,11128,0.650627997076704,0.72743950999828,0.867503996102273,0.969919346664373
"791",0.887,1,0.548104422433036,256,8,13000,1,3,1,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.0858889762496117,0.137422361999379,1469,0.0858889762496117,0.0960288138198663,0.137422361999379,0.153646102111786
"792",0.237,2.625,0.547992161342076,256,8,13000,1,3,4,1000,0.760079435837272,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.579940609543838,0.927904975270141,9919,0.579940609543838,0.648406946412018,0.927904975270141,1.03745111425923
"793",1,1,0.574398585728237,256,8,14000,1,7,1,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"794",1,4,0.574945177350725,256,8,14000,1,7,4,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"795",0.131,1,0.574343545096261,256,8,14000,1,1,1,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.710608574847438,0.812124085539929,12166,0.710608574847438,0.795293770546286,0.812124085539929,0.908907166338612
"796",0.138,1.414,0.574784960065569,256,8,14000,1,1,4,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.704884455142108,0.805582234448123,12068,0.704884455142108,0.788887491612081,0.805582234448123,0.901585704699521
"797",0.554,1,0.573904309953962,256,8,14000,1,2,1,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.36470819836819,0.486277597824254,6244,0.36470819836819,0.408171486379337,0.486277597824254,0.544228648505782
"798",0.228,2.012,0.574370247977121,256,8,14000,1,2,4,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.631288630359289,0.841718173812385,10808,0.631288630359289,0.706521048172305,0.841718173812385,0.94202806422974
"799",0.968,1,0.57434572492327,256,8,14000,1,3,1,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.0261674043672244,0.0418678469875591,448,0.0261674043672244,0.029285846556365,0.0418678469875591,0.046857354490184
"800",0.452,3.183,0.574570792061942,256,8,14000,1,3,4,1000,0.817731386475763,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.448116799788718,0.716986879661949,7672,0.448116799788718,0.50152012227775,0.716986879661949,0.8024321956444
"801",1,1,0.599646432059152,256,8,15000,1,7,1,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"802",1,4,0.599844251360212,256,8,15000,1,7,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"803",0.23,1,0.599543980189732,256,8,15000,1,1,1,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.674001891380655,0.770287875863606,11550,0.674001891380655,0.755025731531284,0.770287875863606,0.862886550321467
"804",0.212,1.636,0.599431719098772,256,8,15000,1,1,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.689757779750592,0.788294605429248,11820,0.689757779750592,0.77267568369695,0.788294605429248,0.883057924225086
"805",0.74,1,0.599385397774833,256,8,15000,1,2,1,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.227585054232429,0.303446738976572,3900,0.227585054232429,0.25494375350407,0.303446738976572,0.339925004672093
"806",0.399,2.529,0.599906921386719,256,8,15000,1,2,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.526071606129576,0.701428808172768,9015,0.526071606129576,0.589312291753639,0.701428808172768,0.785749722338185
"807",0.992,1,0.599134717668806,256,8,15000,1,3,1,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.00700261705330551,0.0112041872852888,120,0.00700261705330551,0.00784442318474062,0.0112041872852888,0.012551077095585
"808",0.677,3.609,0.599579402378627,256,8,15000,1,3,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.28273066352721,0.452369061643536,4845,0.28273066352721,0.316718586083902,0.452369061643536,0.506749737734244
"809",1,1,0.623212541852679,256,8,16000,1,7,1,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"810",1,4,0.623201097760882,256,8,16000,1,7,4,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"811",0.331,1,0.623734610421317,256,8,16000,1,1,1,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.624090313787229,0.71324607289969,10704,0.624090313787229,0.699722548078863,0.71324607289969,0.799682912090129
"812",0.355,2.065,0.623291560581752,256,8,16000,1,1,4,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.601701423606521,0.687658769836024,10320,0.601701423606521,0.674620393887693,0.687658769836024,0.770994735871649
"813",0.866,1,0.623740059988839,256,8,16000,1,2,1,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.125004636842285,0.166672849123047,2144,0.125004636842285,0.140153694234032,0.166672849123047,0.186871592312043
"814",0.607,3.119,0.623253413609096,256,8,16000,1,2,4,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.366618076709089,0.488824102278786,6288,0.366618076709089,0.411047774880408,0.488824102278786,0.548063699840544
"815",1,1,0.623225620814732,256,8,16000,1,3,1,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"816",0.887,3.899,0.623791285923549,256,8,16000,1,3,4,1000,0.932870424196156,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.105414357934166,0.168662972694665,1808,0.105414357934166,0.118189309316759,0.168662972694665,0.189102894906814
"817",1,1,0.645307813371931,256,8,17000,1,7,1,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"818",1,4,0.645730154854911,256,8,17000,1,7,4,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"819",0.494,1,0.645465850830078,256,8,17000,1,1,1,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.501124460674711,0.572713669342527,8602,0.501124460674711,0.56231440195949,0.572713669342527,0.642645030810845
"820",0.493,2.479,0.646023341587612,256,8,17000,1,1,4,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.502114825221499,0.573845514538856,8619,0.502114825221499,0.563425695243995,0.573845514538856,0.643915080278851
"821",0.948,1,0.645712171282087,256,8,17000,1,2,1,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.0514989564329743,0.0686652752439658,884.000000000001,0.0514989564329743,0.0577872507942559,0.0686652752439658,0.0770496677256746
"822",0.777,3.552,0.646369389125279,256,8,17000,1,2,4,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.220851293933717,0.294468391911622,3791,0.220851293933717,0.247818402444597,0.294468391911622,0.330424536592796
"823",1,1,0.645442417689732,256,8,17000,1,3,1,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0,0,0,0,0,0,0
"824",0.976,3.983,0.645717620849609,256,8,17000,1,3,4,1000,0.990364546787967,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.0237687491229112,0.038029998596658,408,0.0237687491229112,0.0266710388281181,0.038029998596658,0.042673662124989
"825",1,1,0.0447605678013393,256,8,3000,1,7,1,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"826",0.966,3.999,0.0447147914341518,256,8,3000,1,7,4,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.00297100820698924,0.0237680656559139,102,0.00297100820698924,0.00355747767857143,0.0237680656559139,0.0284598214285715
"827",0,1,0.0447158813476562,256,8,3000,1,1,1,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.0873825943232129,0.0998658220836719,3000,0.0873825943232129,0.104631696428571,0.0998658220836719,0.119579081632653
"828",0,1,0.0447295052664621,256,8,3000,1,1,4,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.0873825943232129,0.0998658220836719,3000,0.0873825943232129,0.104631696428571,0.0998658220836719,0.119579081632653
"829",0,1,0.0447393144880022,256,8,3000,1,2,1,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.0873825943232129,0.116510125764284,3000,0.0873825943232129,0.104631696428571,0.116510125764284,0.139508928571429
"830",0,1,0.0447295052664621,256,8,3000,1,2,4,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.0873825943232129,0.116510125764284,3000,0.0873825943232129,0.104631696428571,0.116510125764284,0.139508928571429
"831",0,1,0.0447240556989397,256,8,3000,1,3,1,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.0873825943232129,0.139812150917141,3000,0.0873825943232129,0.104631696428571,0.139812150917141,0.167410714285714
"832",0,1,0.0447300502232143,256,8,3000,1,3,4,1000,0.0873825943232129,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.0873825943232129,0.139812150917141,3000,0.0873825943232129,0.104631696428571,0.139812150917141,0.167410714285714
"833",1,1,0.0592253548758371,256,8,4000,1,7,1,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"834",0.992,3.999,0.0592258998325893,256,8,4000,1,7,4,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.000924843326509102,0.00739874661207282,32,0.000924843326509102,0.00111607142857143,0.00739874661207282,0.00892857142857144
"835",0,1,0.0592411586216518,256,8,4000,1,1,1,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.115605415813638,0.132120475215586,4000,0.115605415813638,0.139508928571429,0.132120475215586,0.159438775510204
"836",0,1,0.059197017124721,256,8,4000,1,1,4,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.115605415813638,0.132120475215586,4000,0.115605415813638,0.139508928571429,0.132120475215586,0.159438775510204
"837",0,1,0.0591773986816406,256,8,4000,1,2,1,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.115605415813638,0.154140554418184,4000,0.115605415813638,0.139508928571429,0.154140554418184,0.186011904761905
"838",0,1,0.0591986519949777,256,8,4000,1,2,4,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.115605415813638,0.154140554418184,4000,0.115605415813638,0.139508928571429,0.154140554418184,0.186011904761905
"839",0.001,1,0.0592166355678013,256,8,4000,1,3,1,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.115489810397824,0.184783696636518,3996,0.115489810397824,0.139369419642857,0.184783696636518,0.222991071428571
"840",0,1,0.0592302594866071,256,8,4000,1,3,4,1000,0.115605415813638,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.115605415813638,0.18496866530182,4000,0.115605415813638,0.139508928571429,0.18496866530182,0.223214285714286
"841",1,1,0.0733898707798549,256,8,5000,1,7,1,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"842",0.998,4,0.0734296526227679,256,8,5000,1,7,4,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.000287259170643674,0.00229807336514939,10,0.000287259170643674,0.000348772321428572,0.00229807336514939,0.00279017857142857
"843",0,1,0.0734923226492745,256,8,5000,1,1,1,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.143629585321837,0.16414809751067,5000,0.143629585321837,0.174386160714286,0.16414809751067,0.199298469387755
"844",0,1,0.0733860560825893,256,8,5000,1,1,4,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.143629585321837,0.16414809751067,5000,0.143629585321837,0.174386160714286,0.16414809751067,0.199298469387755
"845",0,1,0.0734732491629464,256,8,5000,1,2,1,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.143629585321837,0.191506113762449,5000,0.143629585321837,0.174386160714286,0.191506113762449,0.232514880952381
"846",0,1,0.0734073093959263,256,8,5000,1,2,4,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.143629585321837,0.191506113762449,5000,0.143629585321837,0.174386160714286,0.191506113762449,0.232514880952381
"847",0.002,1,0.0734242030552455,256,8,5000,1,3,1,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.143342326151193,0.229347721841909,4990,0.143342326151193,0.174037388392857,0.229347721841909,0.278459821428571
"848",0,1.002,0.0734203883579799,256,8,5000,1,3,4,1000,0.143629585321837,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.143629585321837,0.229807336514939,5000,0.143629585321837,0.174386160714286,0.229807336514939,0.279017857142857
"849",1,1,0.0874895368303571,256,8,6000,1,7,1,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"850",1,4,0.0874650137765067,256,8,6000,1,7,4,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"851",0,1,0.0874917166573661,256,8,6000,1,1,1,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.171495448133033,0.195994797866323,6000,0.171495448133033,0.209263392857143,0.195994797866323,0.239158163265306
"852",0,1,0.0875222342354911,256,8,6000,1,1,4,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.171495448133033,0.195994797866323,6000,0.171495448133033,0.209263392857143,0.195994797866323,0.239158163265306
"853",0,1,0.0874154227120536,256,8,6000,1,2,1,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.171495448133033,0.228660597510711,6000,0.171495448133033,0.209263392857143,0.228660597510711,0.279017857142857
"854",0,1,0.0875298636300223,256,8,6000,1,2,4,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.171495448133033,0.228660597510711,6000,0.171495448133033,0.209263392857143,0.228660597510711,0.279017857142857
"855",0.003,1,0.087418692452567,256,8,6000,1,3,1,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.170980961788634,0.273569538861814,5982,0.170980961788634,0.208635602678571,0.273569538861814,0.333816964285714
"856",0,1.004,0.0875113351004464,256,8,6000,1,3,4,1000,0.171495448133033,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.171495448133033,0.274392717012853,6000,0.171495448133033,0.209263392857143,0.274392717012853,0.334821428571429
"857",1,1,0.101162501743862,256,8,7000,1,7,1,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"858",1,4,0.101268768310547,256,8,7000,1,7,4,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"859",0,1,0.101260049002511,256,8,7000,1,1,1,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.199229663060304,0.22769104349749,7000,0.199229663060304,0.244140625,0.22769104349749,0.279017857142857
"860",0,1,0.101257869175502,256,8,7000,1,1,4,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.199229663060304,0.22769104349749,7000,0.199229663060304,0.244140625,0.22769104349749,0.279017857142857
"861",0,1,0.101266588483538,256,8,7000,1,2,1,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.199229663060304,0.265639550747072,7000,0.199229663060304,0.244140625,0.265639550747072,0.325520833333333
"862",0,1,0.101256779261998,256,8,7000,1,2,4,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.199229663060304,0.265639550747072,7000,0.199229663060304,0.244140625,0.265639550747072,0.325520833333333
"863",0.00700000000000001,1,0.101256779261998,256,8,7000,1,3,1,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.197835055418882,0.316536088670211,6951,0.197835055418882,0.242431640625,0.316536088670211,0.387890625
"864",0,1.013,0.101312364850725,256,8,7000,1,3,4,1000,0.199229663060304,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.199229663060304,0.318767460896486,7000,0.199229663060304,0.244140625,0.318767460896486,0.390625
"865",1,1,0.11501475742885,256,8,8000,1,7,1,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"866",1,4,0.115001678466797,256,8,8000,1,7,4,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"867",0,1,0.114942823137556,256,8,8000,1,1,1,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.226851177609418,0.259258488696478,8000,0.226851177609418,0.279017857142857,0.259258488696478,0.318877551020408
"868",0,1,0.114919934953962,256,8,8000,1,1,4,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.226851177609418,0.259258488696478,8000,0.226851177609418,0.279017857142857,0.259258488696478,0.318877551020408
"869",0.002,1,0.114943368094308,256,8,8000,1,2,1,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.226397475254199,0.301863300338933,7984,0.226397475254199,0.278459821428571,0.301863300338933,0.371279761904762
"870",0,1,0.114810943603516,256,8,8000,1,2,4,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.226851177609418,0.302468236812558,8000,0.226851177609418,0.279017857142857,0.302468236812558,0.37202380952381
"871",0.011,1,0.114855630057199,256,8,8000,1,3,1,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.224355814655715,0.358969303449143,7912,0.224355814655715,0.275948660714286,0.358969303449143,0.441517857142857
"872",0,1.021,0.114822387695312,256,8,8000,1,3,4,1000,0.226851177609418,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.226851177609418,0.362961884175069,8000,0.226851177609418,0.279017857142857,0.362961884175069,0.446428571428571
"873",1,1,0.12828118460519,256,8,9000,1,7,1,1000,0.254374158818414,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"874",1,4,0.128223419189453,256,8,9000,1,7,4,1000,0.254374158818414,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0,0,0,0,0,0,0
"875",0,1,0.128247397286551,256,8,9000,1,1,1,1000,0.254374158818414,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.254374158818414,0.290713324363902,9000,0.254374158818414,0.313895089285714,0.290713324363902,0.358737244897959
"876",0,1,0.128289903913225,256,8,9000,1,1,4,1000,0.254374158818414,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.254374158818414,0.290713324363902,9000,0.254374158818414,0.313895089285714,0.290713324363902,0.358737244897959
